Time,Longitude,Latitude,CW Channel,CW RSSI (dB)
2023-10-10T02:24:39.022,,,45140,-118.16
2023-10-10T02:24:39.029,,,45390,-116.77
2023-10-10T02:24:39.032,,,44590,-117.75
2023-10-10T02:24:39.037,,,45440,-117.13
2023-10-10T02:24:39.043,,,44990,-117.03
2023-10-10T02:24:39.050,,,44840,-117.17
2023-10-10T02:24:39.054,,,45490,-116.58
2023-10-10T02:24:39.060,,,45190,-117.83
2023-10-10T02:24:39.067,,,44890,-117.53
2023-10-10T02:24:39.071,,,45040,-117.51
2023-10-10T02:24:39.077,,,45240,-116.29
2023-10-10T02:24:39.082,,,44690,-116.76
2023-10-10T02:24:39.090,,,45290,-117.25
2023-10-10T02:24:39.093,,,44790,-117.52
2023-10-10T02:24:39.099,,,44940,-117.27
2023-10-10T02:24:39.105,,,45540,-116.54
2023-10-10T02:24:39.111,,,45090,-116.54
2023-10-10T02:24:39.115,,,45340,-116.44
2023-10-10T02:24:39.123,,,44640,-117.66
2023-10-10T02:24:39.127,,,44740,-117.19
2023-10-10T02:24:39.133,,,45140,-116.65
2023-10-10T02:24:39.138,,,45390,-116.49
2023-10-10T02:24:39.147,,,44590,-118.14
2023-10-10T02:24:39.149,,,45440,-117.72
2023-10-10T02:24:39.158,,,44990,-117.29
2023-10-10T02:24:39.164,,,44840,-116.89
2023-10-10T02:24:39.169,,,45490,-115.9
2023-10-10T02:24:39.173,,,45190,-117.6
2023-10-10T02:24:39.187,,,44890,-117.93
2023-10-10T02:24:39.191,,,45040,-117.21
2023-10-10T02:24:39.192,,,45240,-117.97
2023-10-10T02:24:39.195,,,44690,-117.64
2023-10-10T02:24:39.200,,,45290,-117.51
2023-10-10T02:24:39.206,,,44790,-115.12
2023-10-10T02:24:39.209,,,44940,-117.66
2023-10-10T02:24:39.219,,,45540,-116.6
2023-10-10T02:24:39.221,,,45090,-117.41
2023-10-10T02:24:39.228,,,45340,-118.08
2023-10-10T02:24:39.234,,,44640,-116.52
2023-10-10T02:24:39.239,,,44740,-117.21
2023-10-10T02:24:39.244,,,45140,-118.33
2023-10-10T02:24:39.250,,,45390,-116.62
2023-10-10T02:24:39.256,,,44590,-117.39
2023-10-10T02:24:39.261,,,45440,-118.68
2023-10-10T02:24:39.266,,,44990,-116.59
2023-10-10T02:24:39.273,,,44840,-116.62
2023-10-10T02:24:39.278,,,45490,-117.13
2023-10-10T02:24:39.285,,,45190,-117.63
2023-10-10T02:24:39.289,,,44890,-117.23
2023-10-10T02:24:39.295,,,45040,-118.21
2023-10-10T02:24:39.303,,,45240,-117.15
2023-10-10T02:24:39.307,,,44690,-116.46
2023-10-10T02:24:39.311,,,45290,-117.99
2023-10-10T02:24:39.316,,,44790,-117.03
2023-10-10T02:24:39.322,,,44940,-118.03
2023-10-10T02:24:39.327,,,45540,-117.38
2023-10-10T02:24:39.334,,,45090,-118.27
2023-10-10T02:24:39.339,,,45340,-117.88
2023-10-10T02:24:39.345,,,44640,-118.63
2023-10-10T02:24:39.350,,,44740,-117.38
2023-10-10T02:24:39.379,,,45140,-117.11
2023-10-10T02:24:39.381,,,45390,-117.14
2023-10-10T02:24:39.389,,,44590,-119.07
2023-10-10T02:24:39.390,,,45440,-116.49
2023-10-10T02:24:39.395,,,44990,-116.88
2023-10-10T02:24:39.397,,,44840,-116.93
2023-10-10T02:24:39.399,,,45490,-114.58
2023-10-10T02:24:39.402,,,45190,-117
2023-10-10T02:24:39.405,,,44890,-117.27
2023-10-10T02:24:39.407,,,45040,-117.87
2023-10-10T02:24:39.414,,,45240,-118.27
2023-10-10T02:24:39.420,,,44690,-115.95
2023-10-10T02:24:39.427,,,45290,-116.77
2023-10-10T02:24:39.430,,,44790,-117.71
2023-10-10T02:24:39.435,,,44940,-116.11
2023-10-10T02:24:39.441,,,45540,-115.26
2023-10-10T02:24:39.447,,,45090,-117.84
2023-10-10T02:24:39.451,,,45340,-117.25
2023-10-10T02:24:39.457,,,44640,-117.52
2023-10-10T02:24:39.463,,,44740,-116.98
2023-10-10T02:24:39.467,,,45140,-117.11
2023-10-10T02:24:39.475,,,45390,-114.95
2023-10-10T02:24:39.479,,,44590,-118.77
2023-10-10T02:24:39.487,,,45440,-117.05
2023-10-10T02:24:39.490,,,44990,-117.19
2023-10-10T02:24:39.496,,,44840,-117.5
2023-10-10T02:24:39.502,,,45490,-118.03
2023-10-10T02:24:39.508,,,45190,-116.24
2023-10-10T02:24:39.512,,,44890,-117.47
2023-10-10T02:24:39.519,,,45040,-116.15
2023-10-10T02:24:39.523,,,45240,-117.07
2023-10-10T02:24:39.531,,,44690,-116.58
2023-10-10T02:24:39.535,,,45290,-117.2
2023-10-10T02:24:39.542,,,44790,-115.73
2023-10-10T02:24:39.547,,,44940,-115.54
2023-10-10T02:24:39.556,,,45540,-116.61
2023-10-10T02:24:39.558,,,45090,-117.76
2023-10-10T02:24:39.564,,,45340,-118.27
2023-10-10T02:24:39.569,,,44640,-117.44
2023-10-10T02:24:39.575,,,44740,-118.08
2023-10-10T02:24:39.581,,,45140,-117.22
2023-10-10T02:24:39.585,,,45390,-117.34
2023-10-10T02:24:39.592,,,44590,-118.43
2023-10-10T02:24:39.598,,,45440,-117.51
2023-10-10T02:24:39.603,,,44990,-117.14
2023-10-10T02:24:39.608,,,44840,-116.43
2023-10-10T02:24:39.614,,,45490,-116.3
2023-10-10T02:24:39.620,,,45190,-117.36
2023-10-10T02:24:39.626,,,44890,-117.91
2023-10-10T02:24:39.630,,,45040,-116.98
2023-10-10T02:24:39.637,,,45240,-117.78
2023-10-10T02:24:39.642,,,44690,-116.59
2023-10-10T02:24:39.648,,,45290,-118.38
2023-10-10T02:24:39.654,,,44790,-116.26
2023-10-10T02:24:39.661,,,44940,-116.7
2023-10-10T02:24:39.665,,,45540,-116.01
2023-10-10T02:24:39.673,,,45090,-116.57
2023-10-10T02:24:39.675,,,45340,-116.83
2023-10-10T02:24:39.682,,,44640,-116.12
2023-10-10T02:24:39.688,,,44740,-116.93
2023-10-10T02:24:39.695,,,45140,-116.94
2023-10-10T02:24:39.697,,,45390,-116.99
2023-10-10T02:24:39.705,,,44590,-117.21
2023-10-10T02:24:39.721,,,45440,-116.45
2023-10-10T02:24:39.724,,,44990,-117.18
2023-10-10T02:24:39.727,,,44840,-117.67
2023-10-10T02:24:39.731,,,45490,-116.28
2023-10-10T02:24:39.732,,,45190,-118.29
2023-10-10T02:24:39.737,,,44890,-116.37
2023-10-10T02:24:39.742,,,45040,-117.25
2023-10-10T02:24:39.749,,,45240,-117.57
2023-10-10T02:24:39.754,,,44690,-117.74
2023-10-10T02:24:39.760,,,45290,-117.36
2023-10-10T02:24:39.765,,,44790,-117.85
2023-10-10T02:24:39.772,,,44940,-116.19
2023-10-10T02:24:39.776,,,45540,-117.65
2023-10-10T02:24:39.781,,,45090,-117.26
2023-10-10T02:24:39.787,,,45340,-118.04
2023-10-10T02:24:39.792,,,44640,-117.71
2023-10-10T02:24:39.800,,,44740,-116.87
2023-10-10T02:24:39.804,,,45140,-117.71
2023-10-10T02:24:39.815,,,45390,-116.76
2023-10-10T02:24:39.821,,,44590,-117.47
2023-10-10T02:24:39.824,,,45440,-116.71
2023-10-10T02:24:39.828,,,44990,-116.76
2023-10-10T02:24:39.837,,,44840,-117.97
2023-10-10T02:24:39.842,,,45490,-116.86
2023-10-10T02:24:39.845,,,45190,-117.75
2023-10-10T02:24:39.850,,,44890,-116.92
2023-10-10T02:24:39.854,,,45040,-116.98
2023-10-10T02:24:39.860,,,45240,-117.52
2023-10-10T02:24:39.865,,,44690,-116.18
2023-10-10T02:24:39.872,,,45290,-117.96
2023-10-10T02:24:39.877,,,44790,-117.18
2023-10-10T02:24:39.883,,,44940,-117
2023-10-10T02:24:39.888,,,45540,-116.68
2023-10-10T02:24:39.894,,,45090,-117.96
2023-10-10T02:24:39.899,,,45340,-116.55
2023-10-10T02:24:39.906,,,44640,-116.78
2023-10-10T02:24:39.912,,,44740,-117.91
2023-10-10T02:24:39.917,,,45140,-117.39
2023-10-10T02:24:39.923,,,45390,-118.2
2023-10-10T02:24:39.929,,,44590,-117.51
2023-10-10T02:24:39.937,,,45440,-114.39
2023-10-10T02:24:39.939,,,44990,-116.99
2023-10-10T02:24:39.946,,,44840,-117.01
2023-10-10T02:24:39.950,,,45490,-116.85
2023-10-10T02:24:39.956,,,45190,-117.55
2023-10-10T02:24:39.963,,,44890,-117.68
2023-10-10T02:24:39.968,,,45040,-115.69
2023-10-10T02:24:39.976,,,45240,-118
2023-10-10T02:24:39.979,,,44690,-117.47
2023-10-10T02:24:39.987,,,45290,-118.54
2023-10-10T02:24:39.989,,,44790,-117.18
2023-10-10T02:24:39.996,,,44940,-116.17
2023-10-10T02:24:40.001,,,45540,-116.25
2023-10-10T02:24:40.007,,,45090,-117.63
2023-10-10T02:24:40.011,,,45340,-117.78
2023-10-10T02:24:40.020,,,44640,-117.63
2023-10-10T02:24:40.024,,,44740,-117.4
2023-10-10T02:24:40.031,,,45140,-117.84
2023-10-10T02:24:40.034,,,45390,-116.52
2023-10-10T02:24:40.041,,,44590,-117.57
2023-10-10T02:24:40.046,,,45440,-116.58
2023-10-10T02:24:40.051,,,44990,-116.88
2023-10-10T02:24:40.059,,,44840,-116.98
2023-10-10T02:24:40.064,,,45490,-116.99
2023-10-10T02:24:40.068,,,45190,-117.5
2023-10-10T02:24:40.077,,,44890,-117.8
2023-10-10T02:24:40.079,,,45040,-117.39
2023-10-10T02:24:40.088,,,45240,-117.58
2023-10-10T02:24:40.090,,,44690,-117.27
2023-10-10T02:24:40.097,,,45290,-118.1
2023-10-10T02:24:40.104,,,44790,-117.69
2023-10-10T02:24:40.108,,,44940,-116.33
2023-10-10T02:24:40.113,,,45540,-115.11
2023-10-10T02:24:40.121,,,45090,-118.11
2023-10-10T02:24:40.125,,,45340,-118.03
2023-10-10T02:24:40.131,,,44640,-117.98
2023-10-10T02:24:40.136,,,44740,-117.74
2023-10-10T02:24:40.142,,,45140,-116.83
2023-10-10T02:24:40.147,,,45390,-117.87
2023-10-10T02:24:40.155,,,44590,-117.31
2023-10-10T02:24:40.159,,,45440,-116.06
2023-10-10T02:24:40.166,,,44990,-115.89
2023-10-10T02:24:40.173,,,44840,-116.2
2023-10-10T02:24:40.186,,,45490,-116.37
2023-10-10T02:24:40.190,,,45190,-117.09
2023-10-10T02:24:40.192,,,44890,-117.27
2023-10-10T02:24:40.194,,,45040,-117.69
2023-10-10T02:24:40.196,,,45240,-116.7
2023-10-10T02:24:40.205,,,44690,-116.97
2023-10-10T02:24:40.209,,,45290,-117.56
2023-10-10T02:24:40.214,,,44790,-117.5
2023-10-10T02:24:40.218,,,44940,-117.19
2023-10-10T02:24:40.225,,,45540,-117.16
2023-10-10T02:24:40.230,,,45090,-117.34
2023-10-10T02:24:40.237,,,45340,-116.7
2023-10-10T02:24:40.242,,,44640,-116.46
2023-10-10T02:24:40.248,,,44740,-118
2023-10-10T02:24:40.253,,,45140,-117.7
2023-10-10T02:24:40.262,,,45390,-117.25
2023-10-10T02:24:40.264,,,44590,-117.63
2023-10-10T02:24:40.270,,,45440,-117.81
2023-10-10T02:24:40.275,,,44990,-116.64
2023-10-10T02:24:40.282,,,44840,-118.6
2023-10-10T02:24:40.287,,,45490,-116.85
2023-10-10T02:24:40.293,,,45190,-117.05
2023-10-10T02:24:40.297,,,44890,-118.21
2023-10-10T02:24:40.309,,,45040,-116.79
2023-10-10T02:24:40.311,,,45240,-117.47
2023-10-10T02:24:40.316,,,44690,-117.17
2023-10-10T02:24:40.320,,,45290,-117.68
2023-10-10T02:24:40.325,,,44790,-117.24
2023-10-10T02:24:40.331,,,44940,-117.36
2023-10-10T02:24:40.336,,,45540,-113.88
2023-10-10T02:24:40.343,,,45090,-117.18
2023-10-10T02:24:40.349,,,45340,-116.29
2023-10-10T02:24:40.356,,,44640,-117.29
2023-10-10T02:24:40.359,,,44740,-115.35
2023-10-10T02:24:40.368,,,45140,-117
2023-10-10T02:24:40.371,,,45390,-116.15
2023-10-10T02:24:40.379,,,44590,-117.76
2023-10-10T02:24:40.382,,,45440,-116.71
2023-10-10T02:24:40.390,,,44990,-117.69
2023-10-10T02:24:40.394,,,44840,-117.07
2023-10-10T02:24:40.401,,,45490,-115.15
2023-10-10T02:24:40.405,,,45190,-118.15
2023-10-10T02:24:40.412,,,44890,-117.72
2023-10-10T02:24:40.416,,,45040,-117.32
2023-10-10T02:24:40.424,,,45240,-116.53
2023-10-10T02:24:40.427,,,44690,-116
2023-10-10T02:24:40.436,,,45290,-118.38
2023-10-10T02:24:40.438,,,44790,-117.23
2023-10-10T02:24:40.444,,,44940,-117.91
2023-10-10T02:24:40.450,,,45540,-116.17
2023-10-10T02:24:40.456,,,45090,-117.03
2023-10-10T02:24:40.464,,,45340,-117.98
2023-10-10T02:24:40.468,,,44640,-115.53
2023-10-10T02:24:40.471,,,44740,-116.54
2023-10-10T02:24:40.477,,,45140,-117.71
2023-10-10T02:24:40.481,,,45390,-117.92
2023-10-10T02:24:40.489,,,44590,-117.63
2023-10-10T02:24:40.493,,,45440,-117.63
2023-10-10T02:24:40.500,,,44990,-118.26
2023-10-10T02:24:40.504,,,44840,-118.07
2023-10-10T02:24:40.510,,,45490,-116.32
2023-10-10T02:24:40.515,,,45190,-116.53
2023-10-10T02:24:40.523,,,44890,-116.09
2023-10-10T02:24:40.528,,,45040,-117.57
2023-10-10T02:24:40.533,,,45240,-117.13
2023-10-10T02:24:40.542,,,44690,-116.5
2023-10-10T02:24:40.545,,,45290,-117.72
2023-10-10T02:24:40.552,,,44790,-118.09
2023-10-10T02:24:40.555,,,44940,-117.33
2023-10-10T02:24:40.562,,,45540,-115.88
2023-10-10T02:24:40.568,,,45090,-116.85
2023-10-10T02:24:40.574,,,45340,-117.64
2023-10-10T02:24:40.578,,,44640,-118.71
2023-10-10T02:24:40.585,,,44740,-118.22
2023-10-10T02:24:40.590,,,45140,-115.95
2023-10-10T02:24:40.596,,,45390,-117.26
2023-10-10T02:24:40.632,,,44590,-117.74
2023-10-10T02:24:40.638,,,45440,-117.12
2023-10-10T02:24:40.639,,,44990,-117.58
2023-10-10T02:24:40.639,,,44840,-117.09
2023-10-10T02:24:40.643,,,45490,-116.14
2023-10-10T02:24:40.644,,,45190,-118.18
2023-10-10T02:24:40.645,,,44890,-116.94
2023-10-10T02:24:40.648,,,45040,-116.26
2023-10-10T02:24:40.649,,,45240,-117.53
2023-10-10T02:24:40.650,,,44690,-118.39
2023-10-10T02:24:40.656,,,45290,-116.98
2023-10-10T02:24:40.662,,,44790,-116.98
2023-10-10T02:24:40.668,,,44940,-117.63
2023-10-10T02:24:40.672,,,45540,-117.27
2023-10-10T02:24:40.678,,,45090,-118.38
2023-10-10T02:24:40.684,,,45340,-116.95
2023-10-10T02:24:40.690,,,44640,-117.62
2023-10-10T02:24:40.696,,,44740,-117.51
2023-10-10T02:24:40.703,,,45140,-117.25
2023-10-10T02:24:40.707,,,45390,-117.7
2023-10-10T02:24:40.716,,,44590,-117.46
2023-10-10T02:24:40.718,,,45440,-116.8
2023-10-10T02:24:40.724,,,44990,-116.78
2023-10-10T02:24:40.730,,,44840,-118.13
2023-10-10T02:24:40.737,,,45490,-116.61
2023-10-10T02:24:40.741,,,45190,-118.18
2023-10-10T02:24:40.747,,,44890,-116.3
2023-10-10T02:24:40.752,,,45040,-116.96
2023-10-10T02:24:40.758,,,45240,-116.51
2023-10-10T02:24:40.763,,,44690,-117.02
2023-10-10T02:24:40.769,,,45290,-117.41
2023-10-10T02:24:40.774,,,44790,-116.69
2023-10-10T02:24:40.782,,,44940,-116.68
2023-10-10T02:24:40.786,,,45540,-115.99
2023-10-10T02:24:40.792,,,45090,-117.86
2023-10-10T02:24:40.796,,,45340,-117.61
2023-10-10T02:24:40.807,,,44640,-117.37
2023-10-10T02:24:40.814,,,44740,-117.13
2023-10-10T02:24:40.817,,,45140,-117.83
2023-10-10T02:24:40.820,,,45390,-117.49
2023-10-10T02:24:40.829,,,44590,-118.18
2023-10-10T02:24:40.831,,,45440,-118.02
2023-10-10T02:24:40.840,,,44990,-116.45
2023-10-10T02:24:40.843,,,44840,-117.46
2023-10-10T02:24:40.847,,,45490,-116.12
2023-10-10T02:24:40.856,,,45190,-117.99
2023-10-10T02:24:40.858,,,44890,-118.12
2023-10-10T02:24:40.863,,,45040,-116.63
2023-10-10T02:24:40.869,,,45240,-117.25
2023-10-10T02:24:40.875,,,44690,-116.97
2023-10-10T02:24:40.880,,,45290,-116.29
2023-10-10T02:24:40.901,,,44790,-117.05
2023-10-10T02:24:40.903,,,44940,-118.13
2023-10-10T02:24:40.906,,,45540,-116.45
2023-10-10T02:24:40.909,,,45090,-116.82
2023-10-10T02:24:40.911,,,45340,-117.57
2023-10-10T02:24:40.913,,,44640,-117.01
2023-10-10T02:24:40.920,,,44740,-117.86
2023-10-10T02:24:40.925,,,45140,-117.99
2023-10-10T02:24:40.931,,,45390,-117.89
2023-10-10T02:24:40.936,,,44590,-118.1
2023-10-10T02:24:40.943,,,45440,-116.6
2023-10-10T02:24:40.947,,,44990,-116.81
2023-10-10T02:24:40.957,,,44840,-117.54
2023-10-10T02:24:40.960,,,45490,-113.82
2023-10-10T02:24:40.967,,,45190,-117.71
2023-10-10T02:24:40.971,,,44890,-118.3
2023-10-10T02:24:40.977,,,45040,-116.5
2023-10-10T02:24:40.982,,,45240,-117.27
2023-10-10T02:24:41.001,,,44690,-117.51
2023-10-10T02:24:41.004,,,45290,-117.77
2023-10-10T02:24:41.008,,,44790,-118.18
2023-10-10T02:24:41.010,,,44940,-117.03
2023-10-10T02:24:41.013,,,45540,-116.57
2023-10-10T02:24:41.018,,,45090,-116.34
2023-10-10T02:24:41.024,,,45340,-116.11
2023-10-10T02:24:41.026,,,44640,-117.09
2023-10-10T02:24:41.034,,,44740,-117.84
2023-10-10T02:24:41.039,,,45140,-116.57
2023-10-10T02:24:41.044,,,45390,-117.55
2023-10-10T02:24:41.048,,,44590,-117.86
2023-10-10T02:24:41.056,,,45440,-116.67
2023-10-10T02:24:41.062,,,44990,-117.56
2023-10-10T02:24:41.066,,,44840,-117.88
2023-10-10T02:24:41.072,,,45490,-116.78
2023-10-10T02:24:41.077,,,45190,-117.76
2023-10-10T02:24:41.082,,,44890,-116.99
2023-10-10T02:24:41.088,,,45040,-117.26
2023-10-10T02:24:41.096,,,45240,-116.74
2023-10-10T02:24:41.100,,,44690,-117.82
2023-10-10T02:24:41.106,,,45290,-117.81
2023-10-10T02:24:41.111,,,44790,-117.85
2023-10-10T02:24:41.119,,,44940,-117.47
2023-10-10T02:24:41.122,,,45540,-116
2023-10-10T02:24:41.128,,,45090,-116.42
2023-10-10T02:24:41.134,,,45340,-116.16
2023-10-10T02:24:41.141,,,44640,-117.51
2023-10-10T02:24:41.145,,,44740,-117.18
2023-10-10T02:24:41.152,,,45140,-116.8
2023-10-10T02:24:41.157,,,45390,-117.23
2023-10-10T02:24:41.164,,,44590,-117.8
2023-10-10T02:24:41.169,,,45440,-115.94
2023-10-10T02:24:41.177,,,44990,-117.07
2023-10-10T02:24:41.187,,,44840,-117.34
2023-10-10T02:24:41.192,,,45490,-118.51
2023-10-10T02:24:41.195,,,45190,-117.11
2023-10-10T02:24:41.198,,,44890,-117.43
2023-10-10T02:24:41.200,,,45040,-117.51
2023-10-10T02:24:41.206,,,45240,-118.03
2023-10-10T02:24:41.211,,,44690,-117.26
2023-10-10T02:24:41.220,,,45290,-116.54
2023-10-10T02:24:41.223,,,44790,-117.25
2023-10-10T02:24:41.229,,,44940,-118
2023-10-10T02:24:41.236,,,45540,-114.97
2023-10-10T02:24:41.240,,,45090,-116.6
2023-10-10T02:24:41.244,,,45340,-117.75
2023-10-10T02:24:41.252,,,44640,-118.09
2023-10-10T02:24:41.256,,,44740,-117.27
2023-10-10T02:24:41.262,,,45140,-117.2
2023-10-10T02:24:41.267,,,45390,-118.67
2023-10-10T02:24:41.274,,,44590,-117.68
2023-10-10T02:24:41.280,,,45440,-116.16
2023-10-10T02:24:41.285,,,44990,-117.26
2023-10-10T02:24:41.291,,,44840,-117.08
2023-10-10T02:24:41.296,,,45490,-117.21
2023-10-10T02:24:41.302,,,45190,-117.06
2023-10-10T02:24:41.310,,,44890,-117.46
2023-10-10T02:24:41.312,,,45040,-117.63
2023-10-10T02:24:41.320,,,45240,-117.74
2023-10-10T02:24:41.323,,,44690,-117.29
2023-10-10T02:24:41.329,,,45290,-117.88
2023-10-10T02:24:41.334,,,44790,-117.14
2023-10-10T02:24:41.339,,,44940,-117.04
2023-10-10T02:24:41.346,,,45540,-115.09
2023-10-10T02:24:41.351,,,45090,-117.22
2023-10-10T02:24:41.358,,,45340,-117.03
2023-10-10T02:24:41.362,,,44640,-117.8
2023-10-10T02:24:41.369,,,44740,-116.08
2023-10-10T02:24:41.375,,,45140,-116.95
2023-10-10T02:24:41.381,,,45390,-117.02
2023-10-10T02:24:41.386,,,44590,-117.25
2023-10-10T02:24:41.392,,,45440,-117.78
2023-10-10T02:24:41.397,,,44990,-116.85
2023-10-10T02:24:41.403,,,44840,-116.06
2023-10-10T02:24:41.407,,,45490,-115.03
2023-10-10T02:24:41.415,,,45190,-116.88
2023-10-10T02:24:41.420,,,44890,-116.97
2023-10-10T02:24:41.426,,,45040,-117.09
2023-10-10T02:24:41.435,,,45240,-118.17
2023-10-10T02:24:41.438,,,44690,-115.59
2023-10-10T02:24:41.441,,,45290,-117.29
2023-10-10T02:24:41.448,,,44790,-116.43
2023-10-10T02:24:41.455,,,44940,-116.92
2023-10-10T02:24:41.459,,,45540,-116.53
2023-10-10T02:24:41.465,,,45090,-117.38
2023-10-10T02:24:41.470,,,45340,-116.55
2023-10-10T02:24:41.475,,,44640,-117.71
2023-10-10T02:24:41.480,,,44740,-117.54
2023-10-10T02:24:41.488,,,45140,-117.69
2023-10-10T02:24:41.492,,,45390,-117.77
2023-10-10T02:24:41.500,,,44590,-118.25
2023-10-10T02:24:41.502,,,45440,-116.54
2023-10-10T02:24:41.511,,,44990,-117.97
2023-10-10T02:24:41.513,,,44840,-116.59
2023-10-10T02:24:41.521,,,45490,-115.59
2023-10-10T02:24:41.525,,,45190,-116.73
2023-10-10T02:24:41.532,,,44890,-116.8
2023-10-10T02:24:41.536,,,45040,-117.16
2023-10-10T02:24:41.542,,,45240,-117.89
2023-10-10T02:24:41.547,,,44690,-117.62
2023-10-10T02:24:41.553,,,45290,-117.57
2023-10-10T02:24:41.560,,,44790,-116.73
2023-10-10T02:24:41.566,,,44940,-117.75
2023-10-10T02:24:41.572,,,45540,-115.73
2023-10-10T02:24:41.580,,,45090,-116.59
2023-10-10T02:24:41.582,,,45340,-117.28
2023-10-10T02:24:41.591,,,44640,-117.88
2023-10-10T02:24:41.594,,,44740,-117.68
2023-10-10T02:24:41.601,,,45140,-117.67
2023-10-10T02:24:41.604,,,45390,-117.34
2023-10-10T02:24:41.612,,,44590,-117.58
2023-10-10T02:24:41.616,,,45440,-116.49
2023-10-10T02:24:41.622,,,44990,-117.15
2023-10-10T02:24:41.627,,,44840,-116.57
2023-10-10T02:24:41.634,,,45490,-115.52
2023-10-10T02:24:41.640,,,45190,-117.19
2023-10-10T02:24:41.648,,,44890,-115.72
2023-10-10T02:24:41.650,,,45040,-117.92
2023-10-10T02:24:41.655,,,45240,-116.75
2023-10-10T02:24:41.661,,,44690,-116.38
2023-10-10T02:24:41.666,,,45290,-116.88
2023-10-10T02:24:41.672,,,44790,-117.97
2023-10-10T02:24:41.679,,,44940,-118.01
2023-10-10T02:24:41.683,,,45540,-116.31
2023-10-10T02:24:41.691,,,45090,-117.1
2023-10-10T02:24:41.696,,,45340,-117.77
2023-10-10T02:24:41.700,,,44640,-118.17
2023-10-10T02:24:41.707,,,44740,-117.89
2023-10-10T02:24:41.711,,,45140,-117.48
2023-10-10T02:24:41.718,,,45390,-117.41
2023-10-10T02:24:41.723,,,44590,-117.46
2023-10-10T02:24:41.729,,,45440,-115.3
2023-10-10T02:24:41.734,,,44990,-118.6
2023-10-10T02:24:41.742,,,44840,-115.84
2023-10-10T02:24:41.745,,,45490,-115.83
2023-10-10T02:24:41.756,,,45190,-116.37
2023-10-10T02:24:41.760,,,44890,-117.18
2023-10-10T02:24:41.762,,,45040,-118.38
2023-10-10T02:24:41.767,,,45240,-117.39
2023-10-10T02:24:41.773,,,44690,-116.97
2023-10-10T02:24:41.778,,,45290,-117.36
2023-10-10T02:24:41.786,,,44790,-117.46
2023-10-10T02:24:41.790,,,44940,-118.41
2023-10-10T02:24:41.797,,,45540,-116.38
2023-10-10T02:24:41.801,,,45090,-117.33
2023-10-10T02:24:41.808,,,45340,-118.53
2023-10-10T02:24:41.813,,,44640,-117.53
2023-10-10T02:24:41.819,,,44740,-117.78
2023-10-10T02:24:41.823,,,45140,-117.89
2023-10-10T02:24:41.829,,,45390,-116.55
2023-10-10T02:24:41.835,,,44590,-117.15
2023-10-10T02:24:41.841,,,45440,-117.2
2023-10-10T02:24:41.846,,,44990,-118.01
2023-10-10T02:24:41.852,,,44840,-117.1
2023-10-10T02:24:41.857,,,45490,-117.68
2023-10-10T02:24:41.864,,,45190,-117.1
2023-10-10T02:24:41.868,,,44890,-117.27
2023-10-10T02:24:41.873,,,45040,-117.31
2023-10-10T02:24:41.901,,,45240,-117.16
2023-10-10T02:24:41.904,,,44690,-117.41
2023-10-10T02:24:41.911,,,45290,-117.48
2023-10-10T02:24:41.913,,,44790,-116.77
2023-10-10T02:24:41.918,,,44940,-117.53
2023-10-10T02:24:41.919,,,45540,-115.81
2023-10-10T02:24:41.922,,,45090,-118.22
2023-10-10T02:24:41.924,,,45340,-117.65
2023-10-10T02:24:41.927,,,44640,-117.72
2023-10-10T02:24:41.929,,,44740,-118.19
2023-10-10T02:24:41.936,,,45140,-117.76
2023-10-10T02:24:41.945,,,45390,-117.78
2023-10-10T02:24:41.948,,,44590,-118.04
2023-10-10T02:24:41.951,,,45440,-115.2
2023-10-10T02:24:41.959,,,44990,-117.67
2023-10-10T02:24:41.963,,,44840,-116.54
2023-10-10T02:24:41.969,,,45490,-115.38
2023-10-10T02:24:41.974,,,45190,-117.14
2023-10-10T02:24:41.982,,,44890,-117.03
2023-10-10T02:24:41.985,,,45040,-118.48
2023-10-10T02:24:41.993,,,45240,-117.76
2023-10-10T02:24:41.998,,,44690,-117.58
2023-10-10T02:24:42.005,,,45290,-116.79
2023-10-10T02:24:42.009,,,44790,-116.67
2023-10-10T02:24:42.014,,,44940,-117.37
2023-10-10T02:24:42.020,,,45540,-117.08
2023-10-10T02:24:42.025,,,45090,-116.89
2023-10-10T02:24:42.031,,,45340,-116.83
2023-10-10T02:24:42.040,,,44640,-117.68
2023-10-10T02:24:42.042,,,44740,-118.37
2023-10-10T02:24:42.049,,,45140,-117.43
2023-10-10T02:24:42.054,,,45390,-117.36
2023-10-10T02:24:42.061,,,44590,-117.65
2023-10-10T02:24:42.064,,,45440,-116.46
2023-10-10T02:24:42.072,,,44990,-117.73
2023-10-10T02:24:42.079,,,44840,-118.26
2023-10-10T02:24:42.081,,,45490,-117.31
2023-10-10T02:24:42.090,,,45190,-117.34
2023-10-10T02:24:42.094,,,44890,-117.58
2023-10-10T02:24:42.100,,,45040,-116.2
2023-10-10T02:24:42.104,,,45240,-117.93
2023-10-10T02:24:42.110,,,44690,-117.76
2023-10-10T02:24:42.116,,,45290,-117.3
2023-10-10T02:24:42.122,,,44790,-117.13
2023-10-10T02:24:42.127,,,44940,-117.66
2023-10-10T02:24:42.134,,,45540,-117.05
2023-10-10T02:24:42.140,,,45090,-117.86
2023-10-10T02:24:42.144,,,45340,-117.21
2023-10-10T02:24:42.152,,,44640,-117.01
